blockerType,legacyPath,legacyStatus,auditClassification,cutoverDecision,targetPath,confidence,title,notes
tag_archive,/tag/gufy/,200,preserve_or_map,manual_review,/search?tag=gufy,low,Gufy | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/gwaash/,200,preserve_or_map,manual_review,/search?tag=gwaash,low,Gwaash | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/h_art-the-band/,200,preserve_or_map,manual_review,/search?tag=h_art-the-band,low,H_art The Band | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/habits/,200,preserve_or_map,manual_review,/search?tag=habits,low,Habits | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/harmonize/,200,preserve_or_map,manual_review,/search?tag=harmonize,low,Harmonize | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/harry-craze/,200,preserve_or_map,manual_review,/search?tag=harry-craze,low,Harry Craze | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/health/,200,preserve_or_map,manual_review,/search?tag=health,low,Health | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/heavy-cane/,200,preserve_or_map,manual_review,/search?tag=heavy-cane,low,Heavy Cane | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/hells-gate-national-park/,200,preserve_or_map,manual_review,/search?tag=hells-gate-national-park,low,Hell&#039;s Gate National Park | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/hendrick-sam/,200,preserve_or_map,manual_review,/search?tag=hendrick-sam,low,Hendrick Sam | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/hihi/,200,preserve_or_map,manual_review,/search?tag=hihi,low,Hihi | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/hip-hop/,200,preserve_or_map,manual_review,/search?tag=hip-hop,low,Hip Hop | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/history/,200,preserve_or_map,manual_review,/search?tag=history,low,History | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/hornsphere/,200,preserve_or_map,manual_review,/search?tag=hornsphere,low,Hornsphere | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/humanism/,200,preserve_or_map,manual_review,/search?tag=humanism,low,Humanism | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/humanities/,200,preserve_or_map,manual_review,/search?tag=humanities,low,Humanities | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/hyrax-hill-museum/,200,preserve_or_map,manual_review,/search?tag=hyrax-hill-museum,low,Hyrax Hill Museum | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/idd-aziz/,200,preserve_or_map,manual_review,/search?tag=idd-aziz,low,Idd Aziz | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/ideas/,200,preserve_or_map,manual_review,/search?tag=ideas,low,Ideas | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/idza-luhumyo/,200,preserve_or_map,manual_review,/search?tag=idza-luhumyo,low,Idza Luhumyo | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/ignyte-awards/,200,preserve_or_map,manual_review,/search?tag=ignyte-awards,low,IGNYTE AWARDS | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/inclusive-design/,200,preserve_or_map,manual_review,/search?tag=inclusive-design,low,Inclusive Design | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/influencers/,200,preserve_or_map,manual_review,/search?tag=influencers,low,Influencers | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/internet/,200,preserve_or_map,manual_review,/search?tag=internet,low,Internet | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/iphoolish/,200,preserve_or_map,manual_review,/search?tag=iphoolish,low,Iphoolish | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/israel-onyach/,200,preserve_or_map,manual_review,/search?tag=israel-onyach,low,Israel Onyach | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/issa-juma/,200,preserve_or_map,manual_review,/search?tag=issa-juma,low,Issa Juma | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/itanda-falls/,200,preserve_or_map,manual_review,/search?tag=itanda-falls,low,Itanda Falls | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/itanda/,200,preserve_or_map,manual_review,/search?tag=itanda,low,Itanda | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/itsyaba/,200,preserve_or_map,manual_review,/search?tag=itsyaba,low,ItsYaba | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/ivy-lygue/,200,preserve_or_map,manual_review,/search?tag=ivy-lygue,low,Ivy Lygue | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/iyanah-kiragu/,200,preserve_or_map,manual_review,/search?tag=iyanah-kiragu,low,Iyanah Kiragu | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/iyanah/,200,preserve_or_map,manual_review,/search?tag=iyanah,low,Iyanah | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/iyanii/,200,preserve_or_map,manual_review,/search?tag=iyanii,low,Iyanii | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/jack-brown/,200,preserve_or_map,manual_review,/search?tag=jack-brown,low,Jack Brown | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/jacky-vike/,200,preserve_or_map,manual_review,/search?tag=jacky-vike,low,Jacky Vike | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/jaguar/,200,preserve_or_map,manual_review,/search?tag=jaguar,low,Jaguar | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/james-jozee/,200,preserve_or_map,manual_review,/search?tag=james-jozee,low,James Jozee | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/james-murumbi-gallery/,200,preserve_or_map,manual_review,/search?tag=james-murumbi-gallery,low,James Murumbi Gallery | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/jameson-connects-kenya/,200,preserve_or_map,manual_review,/search?tag=jameson-connects-kenya,low,Jameson Connects Kenya | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/jgip-events/,200,preserve_or_map,manual_review,/search?tag=jgip-events,low,JGIP Events | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/jim-chuchu/,200,preserve_or_map,manual_review,/search?tag=jim-chuchu,low,Jim Chuchu | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/jimmy-ogonga/,200,preserve_or_map,manual_review,/search?tag=jimmy-ogonga,low,Jimmy Ogonga | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/jimwat/,200,preserve_or_map,manual_review,/search?tag=jimwat,low,Jimwat | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/jinja/,200,preserve_or_map,manual_review,/search?tag=jinja,low,Jinja | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/joefes/,200,preserve_or_map,manual_review,/search?tag=joefes,low,Joefes | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/john-demathew/,200,preserve_or_map,manual_review,/search?tag=john-demathew,low,John De&#039;Mathew | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/john-michuki-park/,200,preserve_or_map,manual_review,/search?tag=john-michuki-park,low,John Michuki Park | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/john-ndichu/,200,preserve_or_map,manual_review,/search?tag=john-ndichu,low,John Ndichu | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/joseph-kamaru/,200,preserve_or_map,manual_review,/search?tag=joseph-kamaru,low,Joseph Kamaru | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/joseph-mbatia-bertiers/,200,preserve_or_map,manual_review,/search?tag=joseph-mbatia-bertiers,low,Joseph Mbatia Bertiers | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/joshua-baraka/,200,preserve_or_map,manual_review,/search?tag=joshua-baraka,low,Joshua Baraka | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/jovial/,200,preserve_or_map,manual_review,/search?tag=jovial,low,Jovial | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/joy-ocholla/,200,preserve_or_map,manual_review,/search?tag=joy-ocholla,low,Joy Ocholla | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/jua-cali/,200,preserve_or_map,manual_review,/search?tag=jua-cali,low,Jua Cali | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/juliani/,200,preserve_or_map,manual_review,/search?tag=juliani,low,Juliani | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/june-gachui/,200,preserve_or_map,manual_review,/search?tag=june-gachui,low,June Gachui | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/just-a-band/,200,preserve_or_map,manual_review,/search?tag=just-a-band,low,Just A Band | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/justice-gully/,200,preserve_or_map,manual_review,/search?tag=justice-gully,low,Justice Gully | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/justice/,200,preserve_or_map,manual_review,/search?tag=justice,low,Justice | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/jux/,200,preserve_or_map,manual_review,/search?tag=jux,low,Jux | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/k4kanali/,200,preserve_or_map,manual_review,/search?tag=k4kanali,low,K4Kanali | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/kaa-la-moto/,200,preserve_or_map,manual_review,/search?tag=kaa-la-moto,low,Kaa La Moto | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/kabage-karanja/,200,preserve_or_map,manual_review,/search?tag=kabage-karanja,low,Kabage Karanja | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/kagwe-mungai/,200,preserve_or_map,manual_review,/search?tag=kagwe-mungai,low,Kagwe Mungai | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/kalamashaka/,200,preserve_or_map,manual_review,/search?tag=kalamashaka,low,Kalamashaka | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/kaloki-nyamai/,200,preserve_or_map,manual_review,/search?tag=kaloki-nyamai,low,Kaloki Nyamai | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
